sepsis,"surgery|infections|sepsis|sepsis with single organ dysfunction- congestive heart failure"
sepsis,"surgery|infections|sepsis|sepsis with single organ dysfunction- critical care myopathy"
sepsis,"surgery|infections|sepsis|sepsis with single organ dysfunction- critical care neuropathy"
sepsis,"surgery|infections|sepsis|sepsis with single organ dysfunction- metabolic encephalopathy"
sepsis,"surgery|infections|sepsis|sepsis with single organ dysfunction-acute hepatic failure"
sepsis,"surgery|infections|sepsis|severe"
sepsis,"surgery|infections|septic shock"
sepsis,"surgery|infections|septic shock|culture negative"
sepsis,"surgery|infections|septic shock|cultures pending"
sepsis,"surgery|infections|septic shock|fungal"
sepsis,"surgery|infections|septic shock|gram negative organism"
sepsis,"surgery|infections|septic shock|gram positive organism"
sepsis,"surgery|infections|septic shock|organism identified"
sepsis,"surgery|infections|signs and symptoms of sepsis (SIRS)"
sepsis,"surgery|infections|signs and symptoms of sepsis (SIRS)|due to infectious process with organ dysfunction"
sepsis,"surgery|infections|signs and symptoms of sepsis (SIRS)|due to infectious process without organ dysfunction"
sepsis,"surgery|renal issues|acute renal failure|due to sepsis"
sepsis,"surgery|respiratory failure|ARDS|non-pulmonary etiology|sepsis"
sepsis,"surgery|respiratory failure|ARDS|pulmonary etiology|aspiration"
sepsis,"surgery|respiratory failure|ARDS|pulmonary etiology|pneumonia"
sepsis,"surgery|respiratory failure|acute lung injury|non-pulmonary etiology|sepsis"
sepsis,"surgery|respiratory failure|acute lung injury|pulmonary etiology|aspiration"
sepsis,"surgery|respiratory failure|acute lung injury|pulmonary etiology|pneumonia"
infection,"burns/trauma|dermatology|cellulitis"
infection,"burns/trauma|dermatology|rash, infectious"
infection,"burns/trauma|dermatology|rash, infectious|candida dermatitis"
infection,"burns/trauma|dermatology|rash, infectious|infection-associated purpura"
infection,"burns/trauma|dermatology|rash, infectious|purulent dermatitis"
infection,"cardiovascular|infection|endocarditis - native valve"
infection,"cardiovascular|infection|endocarditis - native valve|coagulase-negative staphylococcus"
infection,"cardiovascular|infection|endocarditis - native valve|culture pending"
infection,"cardiovascular|infection|endocarditis - native valve|culture-negative"
infection,"cardiovascular|infection|endocarditis - native valve|fungal"
infection,"cardiovascular|infection|endocarditis - native valve|gram positive organism (non-staph/strep)"
infection,"cardiovascular|infection|endocarditis - native valve|gram-negative bacilli"
infection,"cardiovascular|infection|endocarditis - native valve|non-viridans streptococci (including enterococcus)"
infection,"cardiovascular|infection|endocarditis - native valve|staphylococcus aureus"
infection,"cardiovascular|infection|endocarditis - native valve|streptococcus viridans"
infection,"cardiovascular|infection|endocarditis - prosthetic valve"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|coagulase-negative staphylococcus"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|culture - negative"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|culture - pending"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|early-onset (< 2 months)"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|fungal"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|gram positive organism (non-staph/strep)"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|gram-negative bacilli"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|late-onset (> 2 months)"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|non-viridans streptococci (including enterococcus)"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|staphylococcus aureus"
infection,"cardiovascular|infection|endocarditis - prosthetic valve|streptococcus viridans"
infection,"cardiovascular|infection|mediastinitis"
infection,"cardiovascular|infection|mediastinitis|post endoscopy"
infection,"cardiovascular|infection|mediastinitis|post surgical"
infection,"cardiovascular|infection|mediastinitis|unrelated to surgery or procedure"
infection,"cardiovascular|infection|myocarditis"
infection,"cardiovascular|infection|myocarditis|associated with CHF"
infection,"cardiovascular|infection|myocarditis|unassociated with CHF"
infection,"cardiovascular|infection|myocarditis|with myocardial abscess"
infection,"cardiovascular|pericardial diseases|pericardial effusion|bacterial"
infection,"cardiovascular|pericardial diseases|pericardial effusion|mycobacterial"
infection,"cardiovascular|pericardial diseases|pericardial effusion|viral"
infection,"cardiovascular|pericardial diseases|pericarditis|bacterial"
infection,"cardiovascular|pericardial diseases|pericarditis|mycobacterial"
infection,"cardiovascular|pericardial diseases|pericarditis|viral"
infection,"cardiovascular|shock / hypotension|sepsis"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with multi-organ dysfunction"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- acute renal failure"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- acute respiratory failure"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- circulatory system failure"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- congestive heart failure"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- critical care myopathy"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- critical care neuropathy"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction- metabolic encephalopathy"
infection,"cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction-acute hepatic failure"
infection,"cardiovascular|shock / hypotension|sepsis|severe"
infection,"cardiovascular|shock / hypotension|septic shock"
infection,"cardiovascular|shock / hypotension|septic shock|culture negative"
infection,"cardiovascular|shock / hypotension|septic shock|cultures pending"
infection,"cardiovascular|shock / hypotension|septic shock|organism identified"
infection,"cardiovascular|shock / hypotension|septic shock|organism identified|fungal"
infection,"cardiovascular|shock / hypotension|septic shock|organism identified|gram negative organism"
infection,"cardiovascular|shock / hypotension|septic shock|organism identified|gram positive organism"
infection,"cardiovascular|shock / hypotension|septic shock|organism identified|parasitic"
infection,"cardiovascular|shock / hypotension|signs and symptoms of sepsis (SIRS)|due to infectious process with organ dysfunction"
infection,"cardiovascular|shock / hypotension|signs and symptoms of sepsis (SIRS)|due to infectious process without organ dysfunction"
infection,"cardiovascular|vascular disorders|arterial thromboembolism|due to sepsis"
infection,"cardiovascular|vascular disorders|peripheral vascular ischemia|due to sepsis"
infection,"cardiovascular|ventricular disorders|acute pulmonary edema|due to myocarditis"
infection,"endocrine|pituitary and temperature regulation|fever 41 degrees c or over|infection related"
infection,"gastrointestinal|abdominal/ general|abscess of esophagus"
infection,"gastrointestinal|abdominal/ general|abscess of wound"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|hepatic"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|hepatic|amebic"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|hepatic|bacterial"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|intestinal"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|intestinal|after abdominal surgery"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|intestinal|etiology unclear"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|intestinal|from inflammatory bowel disease"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|pancreas"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|postoperative"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|retroperitoneal"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|retroperitoneal|perinephric"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|splenic"
infection,"gastrointestinal|abdominal/ general|intra-abdominal abscess|subhepatic"
infection,"gastrointestinal|abdominal/ general|pelvic abscess"
infection,"gastrointestinal|abdominal/ general|pelvic abscess|female patient"
infection,"gastrointestinal|abdominal/ general|pelvic abscess|male patient"
infection,"gastrointestinal|abdominal/ general|pelvic abscess|rectal / perirectal"
infection,"gastrointestinal|abdominal/ general|peritonitis"
infection,"gastrointestinal|abdominal/ general|peritonitis|due to bowel perforation"
infection,"gastrointestinal|abdominal/ general|peritonitis|due to bowel perforation|procedure related"
infection,"gastrointestinal|abdominal/ general|peritonitis|due to bowel perforation|spontaneous"
infection,"gastrointestinal|abdominal/ general|peritonitis|procedure related"
infection,"gastrointestinal|abdominal/ general|peritonitis|spontaneous bacterial"
infection,"gastrointestinal|abdominal/ general|wound dehiscence / evisceration|with abscess of wound"
infection,"gastrointestinal|biliary disease|cholecystitis"
infection,"gastrointestinal|biliary disease|cholecystitis|acalculous"
infection,"gastrointestinal|biliary disease|cholecystitis|acute"
infection,"gastrointestinal|biliary disease|cholecystitis|emphysematous"
infection,"gastrointestinal|biliary disease|cholecystitis|with biliary calculus"
infection,"gastrointestinal|esophageal disease|abscess of esophagus"
infection,"gastrointestinal|esophageal disease|esophagitis|candidal"
infection,"gastrointestinal|esophageal disease|esophagitis|herpes"
infection,"gastrointestinal|hepatic disease|fulminant hepatic failure|viral hepatitis"
infection,"gastrointestinal|hepatic disease|viral hepatitis"
infection,"gastrointestinal|hepatic disease|viral hepatitis|CMV"
infection,"gastrointestinal|hepatic disease|viral hepatitis|EBV"
infection,"gastrointestinal|hepatic disease|viral hepatitis|hepatitis A"
infection,"gastrointestinal|hepatic disease|viral hepatitis|hepatitis B"
infection,"gastrointestinal|hepatic disease|viral hepatitis|hepatitis C"
infection,"gastrointestinal|hepatic disease|viral hepatitis|hepatitis D"
infection,"gastrointestinal|inflammatory|anal/rectal abscess"
infection,"gastrointestinal|intestinal disease|acute appendicitis"
infection,"gastrointestinal|intestinal disease|acute appendicitis|with abscess"
infection,"gastrointestinal|intestinal disease|acute appendicitis|with perforation"
infection,"gastrointestinal|intestinal disease|acute appendicitis|with peritonitis"
infection,"gastrointestinal|intestinal disease|diarrhea|C. difficile colitis"
infection,"gastrointestinal|intestinal disease|diarrhea|C. difficile colitis|lab confirmed"
infection,"gastrointestinal|intestinal disease|diarrhea|C. difficile colitis|suspected"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial|E. coli O157:H7"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial|campylobacter"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial|mycobacterium avium complex"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial|salmonella"
infection,"gastrointestinal|intestinal disease|diarrhea|bacterial|shigella"
infection,"gastrointestinal|intestinal disease|diarrhea|food poisoning"
infection,"gastrointestinal|intestinal disease|diarrhea|protozoal"
infection,"gastrointestinal|intestinal disease|diarrhea|protozoal|amebic colitis"
infection,"gastrointestinal|intestinal disease|diarrhea|protozoal|cryptosporidium"
infection,"gastrointestinal|intestinal disease|diarrhea|protozoal|giardia"
infection,"gastrointestinal|intestinal disease|diarrhea|protozoal|other unspecified"
infection,"gastrointestinal|intestinal disease|enteritis"
infection,"gastrointestinal|intestinal disease|enteritis|C. difficile colitis"
infection,"gastrointestinal|intestinal disease|enteritis|E. coli O157:H7"
infection,"gastrointestinal|intestinal disease|enteritis|campylobacter"
infection,"gastrointestinal|intestinal disease|enteritis|colitis, presumed infectious"
infection,"gastrointestinal|intestinal disease|enteritis|diverticulitis of colon"
infection,"gastrointestinal|intestinal disease|enteritis|ileitis, presumed infectious"
infection,"gastrointestinal|intestinal disease|enteritis|salmonella"
infection,"gastrointestinal|intestinal disease|enteritis|shigella"
infection,"gastrointestinal|intestinal disease|viscus perforation|colonic|due to diverticulitis"
infection,"gastrointestinal|intestinal disease|viscus perforation|colonic|due to inflammation"
infection,"gastrointestinal|intestinal disease|viscus perforation|colonic|due to inflammatory bowel disease"
infection,"gastrointestinal|intestinal disease|viscus perforation|colonic|due to tumor"
infection,"gastrointestinal|intestinal disease|viscus perforation|duodenal"
infection,"gastrointestinal|intestinal disease|viscus perforation|duodenal|due to inflammation"
infection,"gastrointestinal|intestinal disease|viscus perforation|duodenal|due to ulcer"
infection,"gastrointestinal|intestinal disease|viscus perforation|esophageal"
infection,"gastrointestinal|intestinal disease|viscus perforation|esophageal|due to inflammation"
infection,"gastrointestinal|intestinal disease|viscus perforation|esophageal|due to tumor"
infection,"gastrointestinal|intestinal disease|viscus perforation|gastric"
infection,"gastrointestinal|intestinal disease|viscus perforation|gastric|due to inflammation"
infection,"gastrointestinal|intestinal disease|viscus perforation|gastric|due to tumor"
infection,"gastrointestinal|intestinal disease|viscus perforation|gastric|due to ulcer"
infection,"gastrointestinal|intestinal disease|viscus perforation|small intestinal"
infection,"gastrointestinal|intestinal disease|viscus perforation|small intestinal|due to inflammation"
infection,"gastrointestinal|intestinal disease|viscus perforation|small intestinal|due to inflammatory bowel disease"
infection,"gastrointestinal|intestinal disease|viscus perforation|small intestinal|due to tumor"
infection,"general|quality measures|initial antibiotics consistent with guidelines"
infection,"general|quality measures|initial antibiotics given within recommended time period"
infection,"general|quality measures|initial blood cultures drawn within recommended time period"
infection,"genitourinary|male disease|orchitis & epididymitis"
infection,"hematology|coagulation disorders|DIC syndrome|associated with sepsis/septic shock"
infection,"hematology|coagulation disorders|DIC syndrome|associated with sepsis/septic shock"
infection,"hematology|white blood cell disorders|neutropenia|associated with infectious disease"
infection,"infectious diseases|CNS infections|CNS abscess"
infection,"infectious diseases|CNS infections|CNS abscess|brain / cerebral"
infection,"infectious diseases|CNS infections|CNS abscess|cerebellar"
infection,"infectious diseases|CNS infections|CNS abscess|cerebral epidural"
infection,"infectious diseases|CNS infections|CNS abscess|cerebral subdural"
infection,"infectious diseases|CNS infections|CNS abscess|organism known"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|TB"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|bacterial"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|fungal"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|neurocysticercosis"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|nocardia"
infection,"infectious diseases|CNS infections|CNS abscess|organism known|toxoplasmosis"
infection,"infectious diseases|CNS infections|CNS abscess|spinal epidural"
infection,"infectious diseases|CNS infections|CNS abscess|spinal epidural|cervical"
infection,"infectious diseases|CNS infections|CNS abscess|spinal epidural|lumbar"
infection,"infectious diseases|CNS infections|CNS abscess|spinal epidural|thoracic"
infection,"infectious diseases|CNS infections|CNS abscess|spinal epidural|with spinal cord dysfunction"
infection,"infectious diseases|CNS infections|CNS abscess|with herniation syndrome"
infection,"infectious diseases|CNS infections|CNS abscess|with herniation syndrome|brainstem"
infection,"infectious diseases|CNS infections|CNS abscess|with herniation syndrome|uncal"
infection,"infectious diseases|CNS infections|encephalitis"
infection,"infectious diseases|CNS infections|encephalitis|bacterial"
infection,"infectious diseases|CNS infections|encephalitis|etiology undefined"
infection,"infectious diseases|CNS infections|encephalitis|fungal"
infection,"infectious diseases|CNS infections|encephalitis|mycobacterial"
infection,"infectious diseases|CNS infections|encephalitis|rickettsial"
infection,"infectious diseases|CNS infections|encephalitis|viral"
infection,"infectious diseases|CNS infections|encephalitis|viral|CMV"
infection,"infectious diseases|CNS infections|encephalitis|viral|West Nile virus"
infection,"infectious diseases|CNS infections|encephalitis|viral|adenovirus"
infection,"infectious diseases|CNS infections|encephalitis|viral|arbovirus"
infection,"infectious diseases|CNS infections|encephalitis|viral|enterovirus - echo, coxsackie"
infection,"infectious diseases|CNS infections|encephalitis|viral|herpes"
infection,"infectious diseases|CNS infections|encephalitis|viral|suspected"
infection,"infectious diseases|CNS infections|meningitis"
infection,"infectious diseases|CNS infections|meningitis|acute"
infection,"infectious diseases|CNS infections|meningitis|acute|aseptic"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|gram negative rod"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|hemophilus influenzae"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|listeria"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|meningococcus"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|pneumococcus"
infection,"infectious diseases|CNS infections|meningitis|acute|bacterial|staph aureus"
infection,"infectious diseases|CNS infections|meningitis|acute|fungal"
infection,"infectious diseases|CNS infections|meningitis|acute|fungal|cryptococcal"
infection,"infectious diseases|CNS infections|meningitis|acute|mycobacterial"
infection,"infectious diseases|CNS infections|meningitis|acute|viral"
infection,"infectious diseases|CNS infections|meningitis|after neurosurgical procedure"
infection,"infectious diseases|CNS infections|meningitis|after trauma"
infection,"infectious diseases|CNS infections|meningitis|chronic"
infection,"infectious diseases|CNS infections|meningitis|chronic|fungal"
infection,"infectious diseases|CNS infections|meningitis|chronic|fungal|cryptococcal"
infection,"infectious diseases|CNS infections|meningitis|chronic|mycobacterial"
infection,"infectious diseases|CNS infections|meningitis|chronic|nocardiosis"
infection,"infectious diseases|CNS infections|meningitis|chronic|parameningeal infection"
infection,"infectious diseases|CNS infections|meningitis|chronic|partially treated bacterial"
infection,"infectious diseases|CNS infections|meningitis|chronic|toxoplasmosis"
infection,"infectious diseases|CNS infections|meningitis|community-acquired"
infection,"infectious diseases|CNS infections|neurovascular infection"
infection,"infectious diseases|CNS infections|neurovascular infection|mycotic aneurysm"
infection,"infectious diseases|CNS infections|neurovascular infection|suppurative intracranial phlebitis|cavernous sinus thrombosis"
infection,"infectious diseases|CNS infections|neurovascular infection|suppurative intracranial phlebitis|cortical vein thrombosis"
infection,"infectious diseases|CNS infections|neurovascular infection|suppurative intracranial phlebitis|lateral sinus thrombosis"
infection,"infectious diseases|CNS infections|neurovascular infection|suppurative intracranial phlebitis|superior petrosal sinus thrombosis"
infection,"infectious diseases|CNS infections|neurovascular infection|suppurative intracranial phlebitis|superior sagittal sinus thrombosis"
infection,"infectious diseases|GI infections|abscess of esophagus"
infection,"infectious diseases|GI infections|abscess of wound"
infection,"infectious diseases|GI infections|appendicitis"
infection,"infectious diseases|GI infections|appendicitis|with peritoneal abscess"
infection,"infectious diseases|GI infections|cholangitis"
infection,"infectious diseases|GI infections|cholangitis|suppurative"
infection,"infectious diseases|GI infections|cholecystitis"
infection,"infectious diseases|GI infections|cholecystitis|acalculous"
infection,"infectious diseases|GI infections|cholecystitis|acute"
infection,"infectious diseases|GI infections|cholecystitis|chronic"
infection,"infectious diseases|GI infections|cholecystitis|emphysematous"
infection,"infectious diseases|GI infections|cholecystitis|suspected"
infection,"infectious diseases|GI infections|cholecystitis|with biliary calculus"
infection,"infectious diseases|GI infections|diarrhea due to infection"
infection,"infectious diseases|GI infections|diarrhea due to infection|C. difficile colitis"
infection,"infectious diseases|GI infections|diarrhea due to infection|C. difficile colitis|lab confirmed"
infection,"infectious diseases|GI infections|diarrhea due to infection|C. difficile colitis|suspected"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial|E. coli 0157"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial|campylobacter"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial|mycobacterium avium complex"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial|salmonella"
infection,"infectious diseases|GI infections|diarrhea due to infection|bacterial|shigella"
infection,"infectious diseases|GI infections|diarrhea due to infection|food poisoning"
infection,"infectious diseases|GI infections|diarrhea due to infection|protozoal"
infection,"infectious diseases|GI infections|diarrhea due to infection|protozoal|amebic colitis"
infection,"infectious diseases|GI infections|diarrhea due to infection|protozoal|cryptosporidium"
infection,"infectious diseases|GI infections|diarrhea due to infection|protozoal|cyclospora"
infection,"infectious diseases|GI infections|diarrhea due to infection|protozoal|giardia"
infection,"infectious diseases|GI infections|enteritis"
infection,"infectious diseases|GI infections|enteritis|C. difficile colitis"
infection,"infectious diseases|GI infections|enteritis|E. coli 0157:H7"
infection,"infectious diseases|GI infections|enteritis|campylobacter"
infection,"infectious diseases|GI infections|enteritis|colitis, presumed infectious"
infection,"infectious diseases|GI infections|enteritis|diverticulitis of colon"
infection,"infectious diseases|GI infections|enteritis|enterovirus"
infection,"infectious diseases|GI infections|enteritis|ileitis, presumed infectious"
infection,"infectious diseases|GI infections|enteritis|salmonella enteritis"
infection,"infectious diseases|GI infections|enteritis|shigella enteritis"
infection,"infectious diseases|GI infections|esophagitis|candidal"
infection,"infectious diseases|GI infections|esophagitis|herpes"
infection,"infectious diseases|GI infections|gangrene/empyema of gallbladder"
infection,"infectious diseases|GI infections|intestinal infection"
infection,"infectious diseases|GI infections|intestinal infection|food poisoning"
infection,"infectious diseases|GI infections|intra-abdominal abscess"
infection,"infectious diseases|GI infections|intra-abdominal abscess|hepatic"
infection,"infectious diseases|GI infections|intra-abdominal abscess|hepatic|amebic"
infection,"infectious diseases|GI infections|intra-abdominal abscess|hepatic|bacterial"
infection,"infectious diseases|GI infections|intra-abdominal abscess|intestinal"
infection,"infectious diseases|GI infections|intra-abdominal abscess|intestinal|after abdominal surgery"
infection,"infectious diseases|GI infections|intra-abdominal abscess|intestinal|etiology unclear"
infection,"infectious diseases|GI infections|intra-abdominal abscess|intestinal|from inflammatory bowel disease"
infection,"infectious diseases|GI infections|intra-abdominal abscess|pancreas"
infection,"infectious diseases|GI infections|intra-abdominal abscess|postoperative intra-abdominal"
infection,"infectious diseases|GI infections|intra-abdominal abscess|retroperitoneal"
infection,"infectious diseases|GI infections|intra-abdominal abscess|retroperitoneal|perinephric"
infection,"infectious diseases|GI infections|intra-abdominal abscess|splenic"
infection,"infectious diseases|GI infections|intra-abdominal abscess|subhepatic"
infection,"infectious diseases|GI infections|pelvic abscess"
infection,"infectious diseases|GI infections|peritonitis"
infection,"infectious diseases|GI infections|peritonitis|dialysis associated"
infection,"infectious diseases|GI infections|peritonitis|due to bowel perforation"
infection,"infectious diseases|GI infections|peritonitis|due to bowel perforation|spontaneous"
infection,"infectious diseases|GI infections|peritonitis|spontaneous bacterial"
infection,"infectious diseases|GI infections|rectal/perirectal abscess"
infection,"infectious diseases|GI infections|viral hepatitis"
infection,"infectious diseases|GI infections|viral hepatitis|CMV"
infection,"infectious diseases|GI infections|viral hepatitis|Epstein Barr virus"
infection,"infectious diseases|GI infections|viral hepatitis|hepatitis A"
infection,"infectious diseases|GI infections|viral hepatitis|hepatitis B"
infection,"infectious diseases|GI infections|viral hepatitis|hepatitis C"
infection,"infectious diseases|GI infections|viral hepatitis|hepatitis D"
